Date,Price,volume
2019-07-15 00:00:00+00:00,10157.6197436,22479652793.0
2019-07-15 00:15:00+00:00,10143.2892726,22851425351.0
2019-07-15 00:30:00+00:00,10200.3535505,23636227788.0
2019-07-15 00:45:00+00:00,10160.2196462,23904315372.0
2019-07-15 01:00:00+00:00,10182.6485934,24076116984.0
2019-07-15 01:15:00+00:00,10148.8708016,24280076721.0
2019-07-15 01:30:00+00:00,10134.608469,24355774114.0
2019-07-15 01:45:00+00:00,10109.9457254,24358191019.0
2019-07-15 02:00:00+00:00,10058.8380332,24387036170.0
2019-07-15 02:15:00+00:00,10019.7517795,24623331353.0
2019-07-15 02:30:00+00:00,10072.6947774,24867740388.0
2019-07-15 02:45:00+00:00,10114.4219411,25119749721.0
2019-07-15 03:00:00+00:00,10171.8173129,25429485281.0
2019-07-15 03:15:00+00:00,10238.2616911,25753295894.0
2019-07-15 03:30:00+00:00,10256.4871991,25924001728.0
2019-07-15 03:45:00+00:00,10283.2241234,26042751138.0
2019-07-15 04:00:00+00:00,10284.4935253,26057532822.0
2019-07-15 04:15:00+00:00,10257.2306418,26092370110.0
2019-07-15 04:30:00+00:00,10215.3823124,26043673380.0
2019-07-15 04:45:00+00:00,10232.6232034,26062359074.0
2019-07-15 05:00:00+00:00,10150.5901713,25875231050.0
2019-07-15 05:15:00+00:00,10155.09857,25981618696.0
2019-07-15 05:30:00+00:00,10170.6767723,26071332270.0
2019-07-15 05:45:00+00:00,10214.4830386,26213520826.0
2019-07-15 06:00:00+00:00,10192.6307807,26102170394.0
2019-07-15 06:15:00+00:00,10160.7424131,26179302304.0
2019-07-15 06:30:00+00:00,10227.6496326,26417224718.0
2019-07-15 06:45:00+00:00,10207.9447636,26455753416.0
2019-07-15 07:00:00+00:00,10318.3724984,26687196581.0
2019-07-15 07:15:00+00:00,10317.6341125,26770417354.0
2019-07-15 07:30:00+00:00,10320.1804023,26806025906.0
2019-07-15 07:45:00+00:00,10345.048491,26928060491.0
2019-07-15 08:00:00+00:00,10312.2902418,26804141045.0
2019-07-15 08:15:00+00:00,10299.1857625,26840587845.0
2019-07-15 08:30:00+00:00,10306.0575655,26909704227.0
2019-07-15 08:45:00+00:00,10240.5366803,26873585153.0
2019-07-15 09:00:00+00:00,10255.9274679,26768060966.0
2019-07-15 09:15:00+00:00,10305.6977647,27004509893.0
2019-07-15 09:30:00+00:00,10301.9402167,27023323993.0
2019-07-15 09:45:00+00:00,10344.4226961,26675667813.0
2019-07-15 10:00:00+00:00,10385.0451154,26157678197.0
2019-07-15 10:15:00+00:00,10353.7505376,25982854949.0
2019-07-15 10:30:00+00:00,10343.3932255,25759202913.0
2019-07-15 10:45:00+00:00,10349.5067135,25576281601.0
2019-07-15 11:00:00+00:00,10327.4128022,25214551737.0
2019-07-15 11:15:00+00:00,10347.630145,25199178524.0
2019-07-15 11:30:00+00:00,10383.0957285,25282426469.0
2019-07-15 11:45:00+00:00,10361.756141,25094483349.0
2019-07-15 12:00:00+00:00,10341.893494,24759486823.0
2019-07-15 12:15:00+00:00,10302.8949098,24673010792.0
2019-07-15 12:30:00+00:00,10251.439136,24585253487.0
2019-07-15 12:45:00+00:00,10200.209141,24551226097.0
2019-07-15 13:00:00+00:00,10174.957911,24406472362.0
2019-07-15 13:15:00+00:00,10223.0946911,24593150886.0
2019-07-15 13:30:00+00:00,10236.0341758,24652497787.0
2019-07-15 13:45:00+00:00,10348.6491053,24848943731.0
2019-07-15 14:00:00+00:00,10489.5263455,25234098673.0
2019-07-15 14:15:00+00:00,10567.2047638,25627311231.0
2019-07-15 14:30:00+00:00,10556.4833106,25732842126.0
2019-07-15 14:45:00+00:00,10566.3495654,25826622508.0
2019-07-15 15:00:00+00:00,10554.2240655,25541774617.0
