Date,Price,volume,price_eth
2019-08-12 00:00:00+00:00,11503.7075131,15678461707.0,215.122774025
2019-08-12 00:15:00+00:00,11487.7682125,15648610255.0,214.62080694
2019-08-12 00:30:00+00:00,11467.7131363,15530465855.0,214.18305546
2019-08-12 00:45:00+00:00,11435.1588816,15478746828.0,214.182230249
2019-08-12 01:00:00+00:00,11467.8889358,15313044819.0,214.034250832
2019-08-12 01:15:00+00:00,11492.6520606,15301240880.0,213.893561807
2019-08-12 01:30:00+00:00,11474.8394818,15306123938.0,213.772757164
2019-08-12 01:45:00+00:00,11461.548334,15301336317.0,213.615663882
2019-08-12 02:00:00+00:00,11468.5418709,15198993530.0,213.738748264
2019-08-12 02:15:00+00:00,11455.0037532,15202955153.0,213.58578045
2019-08-12 02:30:00+00:00,11439.8001639,15205716236.0,213.52499406
2019-08-12 02:45:00+00:00,11426.94381,15224553501.0,213.324483083
2019-08-12 03:00:00+00:00,11438.5311236,15170312043.0,213.986089956
2019-08-12 03:15:00+00:00,11432.1941418,15180845839.0,214.02446462
2019-08-12 03:30:00+00:00,11441.4652555,15209399963.0,214.071927667
2019-08-12 03:45:00+00:00,11420.1250451,15185091926.0,213.82364617
2019-08-12 04:00:00+00:00,11443.3792047,15111262822.0,214.36806552
2019-08-12 04:15:00+00:00,11438.9668039,15097130639.0,214.244283215
2019-08-12 04:30:00+00:00,11448.7199739,15105240957.0,214.367384187
2019-08-12 04:45:00+00:00,11423.1471221,15115769082.0,214.167347234
2019-08-12 05:00:00+00:00,11450.7098693,15030409197.0,214.276460909
2019-08-12 05:15:00+00:00,11429.1296211,15068789447.0,213.965450157
2019-08-12 05:30:00+00:00,11427.6204691,15108511201.0,213.960833455
2019-08-12 05:45:00+00:00,11408.3953,15127829778.0,213.905471619
2019-08-12 06:00:00+00:00,11407.9537994,15062095557.0,213.74510863
2019-08-12 06:15:00+00:00,11396.7958657,15075124183.0,213.143466954
2019-08-12 06:30:00+00:00,11399.8886152,15111702300.0,213.318452405
2019-08-12 06:45:00+00:00,11387.181492,15143069933.0,213.05056816
