Date,Price,volume,price_eth
2021-05-31 00:00:00+00:00,35829.73647724,31667408331.0,2405.39778825
2021-05-31 00:15:00+00:00,35413.83906963,31229564851.0,2369.34463848
2021-05-31 00:30:00+00:00,35351.6452095,30807035936.0,2361.23245361
2021-05-31 00:45:00+00:00,35391.18878872,30721354776.0,2360.31530792
2021-05-31 01:00:00+00:00,35296.22408284,30336185132.0,2345.70398527
2021-05-31 01:15:00+00:00,35150.86043538,30279926400.0,2327.80302195
2021-05-31 01:30:00+00:00,34896.89853117,30258177514.0,2313.58619413
2021-05-31 01:45:00+00:00,34885.67058952,30322815131.0,2309.86521716
2021-05-31 02:00:00+00:00,34663.19384455,30135149587.0,2292.36958924
2021-05-31 02:15:00+00:00,34755.4090173,30251623096.0,2305.1481895
2021-05-31 02:30:00+00:00,34808.84111032,29932722838.0,2317.37155593
2021-05-31 02:45:00+00:00,34822.59441136,30575995260.0,2314.12906174
2021-05-31 03:00:00+00:00,34448.55299379,30254274766.0,2289.82382424
2021-05-31 03:15:00+00:00,34690.9143757,30504921653.0,2314.63174731
2021-05-31 03:30:00+00:00,34496.51953727,30484679818.0,2300.11311071
2021-05-31 03:45:00+00:00,34540.63629927,30446046537.0,2306.89620704
2021-05-31 04:00:00+00:00,34381.30329159,30205359953.0,2297.93893611
2021-05-31 04:15:00+00:00,34311.36816738,30283762614.0,2293.79484763
2021-05-31 04:30:00+00:00,34474.76546624,30318022193.0,2309.29118711
2021-05-31 04:45:00+00:00,34415.20321806,30338382635.0,2305.89344267
2021-05-31 05:00:00+00:00,34307.03408381,30062705803.0,2308.35013398
2021-05-31 05:15:00+00:00,34642.83667142,30284371617.0,2336.06110369
2021-05-31 05:30:00+00:00,34565.14421306,30316423046.0,2324.50756648
2021-05-31 05:45:00+00:00,34478.22534528,30159054760.0,2323.20420676
2021-05-31 06:00:00+00:00,34736.04651921,30111096039.0,2343.87408853
2021-05-31 06:15:00+00:00,34897.40992546,30357139922.0,2364.02284696
2021-05-31 06:30:00+00:00,34872.57493723,30316481059.0,2366.16986226
2021-05-31 06:45:00+00:00,35056.39237312,30432302437.0,2388.94820721
2021-05-31 07:00:00+00:00,35464.17024514,30156913872.0,2434.0958174
2021-05-31 07:15:00+00:00,35706.62094494,30549349199.0,2444.18087009
2021-05-31 07:30:00+00:00,35942.11603435,30776940219.0,2449.63980262
2021-05-31 07:45:00+00:00,35837.22946174,30832620863.0,2448.17717295
2021-05-31 08:00:00+00:00,35744.13050923,31057971549.0,2435.49660779
2021-05-31 08:15:00+00:00,36014.57807394,31472059178.0,2464.99676272
2021-05-31 08:30:00+00:00,36145.84065551,31856236009.0,2490.46470923
2021-05-31 08:45:00+00:00,36195.51391839,31981023153.0,2494.74577001
2021-05-31 09:00:00+00:00,36213.4067733,31537273811.0,2501.14318862
2021-05-31 09:15:00+00:00,36197.79011949,31721708328.0,2504.11394956
2021-05-31 09:30:00+00:00,36147.68143691,32428661175.0,2504.25639267
2021-05-31 09:45:00+00:00,36037.32776159,32606249944.0,2495.57739268
2021-05-31 10:00:00+00:00,36732.4347119,33553512541.0,2537.92544325
2021-05-31 10:15:00+00:00,36752.17895341,34004100151.0,2537.15513707
2021-05-31 10:30:00+00:00,36848.35921607,33833632347.0,2552.83487748
2021-05-31 10:45:00+00:00,36924.15088828,34819286790.0,2561.47985047
2021-05-31 11:00:00+00:00,36982.62613878,34741780875.0,2571.12526511
2021-05-31 11:15:00+00:00,37008.85564375,34999449054.0,2579.77068057
2021-05-31 11:30:00+00:00,36929.8738024,35281358044.0,2558.28572439
2021-05-31 11:45:00+00:00,36944.73629555,35223593795.0,2559.38158076
2021-05-31 12:00:00+00:00,37171.16840196,35393179086.0,2574.6835896
