Date,Price,volume,price_eth
2023-09-04 00:00:00+00:00,25945.74708498529,8942592521.0,1635.346690675949
2023-09-04 00:15:00+00:00,25930.85243368568,8954725227.0,1635.773699581977
2023-09-04 00:30:00+00:00,25935.99245848402,8939162013.0,1635.9881352088678
2023-09-04 00:45:00+00:00,25904.917282548915,9001082594.0,1634.4079066214051
2023-09-04 01:00:00+00:00,25914.98233769371,8971360895.0,1635.6677928049037
2023-09-04 01:15:00+00:00,25893.22661570138,8966586368.0,1633.822224005032
2023-09-04 01:30:00+00:00,25895.474025163177,8969040839.0,1632.9466314605702
2023-09-04 01:45:00+00:00,25900.3324708327,8974165361.0,1632.7976168420737
2023-09-04 02:00:00+00:00,25899.1139508447,8973720662.0,1632.9083660148076
2023-09-04 02:15:00+00:00,25908.80645116327,8985460195.0,1633.723004339156
2023-09-04 02:30:00+00:00,25950.91317396283,9043649994.0,1635.8552502267323
2023-09-04 02:45:00+00:00,25980.145862810277,9103564983.0,1638.0853817425157
2023-09-04 03:00:00+00:00,26007.71240289175,9142745581.0,1639.6513306619606
2023-09-04 03:15:00+00:00,26017.201916710965,9342832755.0,1639.830248663914
2023-09-04 03:30:00+00:00,26003.08846693799,9406388131.0,1638.6352874057586
2023-09-04 03:45:00+00:00,25985.56178317708,9448086482.0,1637.6132841332512
2023-09-04 04:00:00+00:00,25991.0805640889,9451551320.0,1637.891943181818
2023-09-04 04:15:00+00:00,26000.0229640435,9502773054.0,1638.0694413554013
2023-09-04 04:30:00+00:00,26000.36429309974,9532974201.0,1638.7857854460692
2023-09-04 04:45:00+00:00,25978.17293186573,9581715042.0,1638.195316085757
2023-09-04 05:00:00+00:00,25967.16215586061,9582096726.0,1637.7215066943218
2023-09-04 05:15:00+00:00,25972.061825782508,9618056817.0,1637.6019416624556
2023-09-04 05:30:00+00:00,25951.43800934913,9617979349.0,1636.3154026251696
2023-09-04 05:45:00+00:00,25947.55752155158,9612559274.0,1635.6533782602703
2023-09-04 06:00:00+00:00,25945.962538772445,9679210321.0,1635.617416556259
2023-09-04 06:15:00+00:00,25970.240351250595,9713292356.0,1637.9985128744006
2023-09-04 06:30:00+00:00,25975.0867655938,9718933749.0,1637.9438869596531
2023-09-04 06:45:00+00:00,25965.62698220324,9733450652.0,1637.285765348174
2023-09-04 07:00:00+00:00,25967.84370927624,9713419289.0,1638.2518640788285
2023-09-04 07:15:00+00:00,25974.42143441467,9737767586.0,1638.5917415987894
2023-09-04 07:30:00+00:00,25985.275409079382,9715238135.0,1639.3460346468073
2023-09-04 07:45:00+00:00,25956.79228970177,9708663832.0,1638.7398990670156
2023-09-04 08:00:00+00:00,25979.101836305523,9696880227.0,1639.6448372889154
2023-09-04 08:15:00+00:00,25981.590343154592,9694089214.0,1638.5888520879844
2023-09-04 08:30:00+00:00,25988.76712058761,9707966231.0,1638.6314058844353
2023-09-04 08:45:00+00:00,25976.299195031894,9720966215.0,1638.516280449738
2023-09-04 09:00:00+00:00,25967.11040865804,9698411358.0,1638.034511642518
2023-09-04 09:15:00+00:00,25967.928967829703,9665578022.0,1639.3301780379454
2023-09-04 09:30:00+00:00,25928.31550225871,9693710693.0,1636.797657557954
2023-09-04 09:45:00+00:00,25919.578200640583,9757612446.0,1636.4023317642925
2023-09-04 10:00:00+00:00,25934.02725168344,9788885774.0,1636.1532880710351
2023-09-04 10:15:00+00:00,25931.270517146742,9798055303.0,1635.313115892667
2023-09-04 10:30:00+00:00,25883.695125066675,9903928693.0,1634.75666510561
2023-09-04 10:45:00+00:00,25901.08486032413,9952716737.0,1635.1037697045867
2023-09-04 11:00:00+00:00,25929.018468389226,9986324796.0,1635.204757692601
2023-09-04 11:15:00+00:00,25875.14330717711,10065257867.0,1631.7403020816212
2023-09-04 11:30:00+00:00,25903.447391211204,10120850723.0,1633.6876193218848
2023-09-04 11:45:00+00:00,25899.045729341397,10144796224.0,1632.9349611482935
2023-09-04 12:00:00+00:00,25873.934626334587,10136809742.0,1631.593154652566
2023-09-04 12:15:00+00:00,25855.68588420836,10243743004.0,1631.1333565762973
2023-09-04 12:30:00+00:00,25851.170277053207,10131882205.0,1630.7844991299278
2023-09-04 12:45:00+00:00,25849.225876638324,10041039223.0,1630.137278307691
2023-09-04 13:00:00+00:00,25867.353517990698,9855534227.0,1631.493771417987
2023-09-04 13:15:00+00:00,25890.8306702652,9831950255.0,1633.3077588625806
2023-09-04 13:30:00+00:00,25881.41100411864,9865953908.0,1632.6078228646322
2023-09-04 13:45:00+00:00,25884.760689999657,9882568619.0,1633.2982911017086
2023-09-04 14:00:00+00:00,25872.320816373005,9845871682.0,1631.6210864522402
2023-09-04 14:15:00+00:00,25888.969839368536,9854860303.0,1632.8159074109324
2023-09-04 14:30:00+00:00,25880.529324763676,9876321998.0,1631.827415458363
2023-09-04 14:45:00+00:00,25846.564635324088,9905312317.0,1629.2748938616137
2023-09-04 15:00:00+00:00,25766.671208377786,10127751164.0,1621.7174880389364
2023-09-04 15:15:00+00:00,25767.487472440836,10264061622.0,1623.570177871567
2023-09-04 15:30:00+00:00,25852.31216841896,10481223311.0,1628.1580141282209
2023-09-04 15:45:00+00:00,25813.474836796457,10656241000.0,1625.7853633603738
2023-09-04 16:00:00+00:00,25839.52006144352,10687950377.0,1628.2011031272152
2023-09-04 16:15:00+00:00,25844.258329979504,10705742223.0,1628.0114658313162
2023-09-04 16:30:00+00:00,25832.472743683305,10800378506.0,1626.836626373641
2023-09-04 16:45:00+00:00,25846.728751634422,10559091064.0,1627.7299310110748
2023-09-04 17:00:00+00:00,25860.91102351628,10486717608.0,1628.836631231291
2023-09-04 17:15:00+00:00,25880.969413144227,10556914145.0,1632.1097881101164
2023-09-04 17:30:00+00:00,25872.212501694197,10584536854.0,1631.054177787035
2023-09-04 17:45:00+00:00,25896.57926600553,10620390979.0,1630.1540272275315
2023-09-04 18:00:00+00:00,25879.09048626193,10587714325.0,1629.2176110012354
2023-09-04 18:15:00+00:00,25896.479605424985,10454831545.0,1630.33104751776
2023-09-04 18:30:00+00:00,25900.81027715725,10394737649.0,1629.9629769345738
2023-09-04 18:45:00+00:00,25917.41230320764,10380228634.0,1630.6685898907378
2023-09-04 19:00:00+00:00,25876.81628272862,10362737011.0,1628.8755057378542
2023-09-04 19:15:00+00:00,25860.25201408713,10376015436.0,1628.207909995154
2023-09-04 19:30:00+00:00,25860.0099216802,10347291336.0,1628.4247008290588
2023-09-04 19:45:00+00:00,25880.798290288723,10325720272.0,1630.7003645575112
2023-09-04 20:00:00+00:00,25904.037586278213,10244232205.0,1631.4500139178467
2023-09-04 20:15:00+00:00,25864.21961346597,10223822068.0,1630.0954396750892
2023-09-04 20:30:00+00:00,25823.589068716625,10279210335.0,1627.310416260833
2023-09-04 20:45:00+00:00,25816.338267432584,10177041743.0,1627.322399885212
2023-09-04 21:00:00+00:00,25779.430655796143,10075106234.0,1625.3742372932245
2023-09-04 21:15:00+00:00,25751.177170378465,10244652095.0,1623.735869336177
2023-09-04 21:30:00+00:00,25721.456575895078,10274684947.0,1624.6224929114455
2023-09-04 21:45:00+00:00,25699.51540492633,10295054229.0,1622.1095695200445
2023-09-04 22:00:00+00:00,25722.614546581182,10408765568.0,1622.0728926674803
2023-09-04 22:15:00+00:00,25722.12597995829,10447063015.0,1619.712950200254
2023-09-04 22:30:00+00:00,25771.733715497063,10494199592.0,1622.5806054013308
2023-09-04 22:45:00+00:00,25770.51708070626,10513788470.0,1623.8488383390022
2023-09-04 23:00:00+00:00,25769.633387793798,10496831083.0,1623.73668503576
2023-09-04 23:15:00+00:00,25779.395744265563,10475608080.0,1625.087810175113
2023-09-04 23:30:00+00:00,25809.9018162282,10600374924.0,1627.8477236265612
