Date,Price,volume
2019-07-01 00:00:00+00:00,10851.8350627,27264419722.0
2019-07-01 00:15:00+00:00,10947.1574037,27657685243.0
2019-07-01 00:30:00+00:00,10939.9042407,27722622304.0
2019-07-01 00:45:00+00:00,11012.7211759,27978310404.0
2019-07-01 01:00:00+00:00,11088.8625332,28164435150.0
2019-07-01 01:15:00+00:00,11027.156588,28086890301.0
2019-07-01 01:30:00+00:00,11024.4081068,28164952431.0
2019-07-01 01:45:00+00:00,11001.9777639,28254967415.0
2019-07-01 02:00:00+00:00,10914.7876475,28121091377.0
2019-07-01 02:15:00+00:00,11028.8703327,28543191125.0
2019-07-01 02:30:00+00:00,11046.3315245,28715438539.0
2019-07-01 02:45:00+00:00,11056.6691045,28823943646.0
2019-07-01 03:00:00+00:00,11073.0566002,28762855918.0
2019-07-01 03:15:00+00:00,11107.5624273,28921942771.0
2019-07-01 03:30:00+00:00,11169.8565276,29208720147.0
2019-07-01 03:45:00+00:00,11171.6082276,29264790789.0
2019-07-01 04:00:00+00:00,11117.064976,29006606050.0
2019-07-01 04:15:00+00:00,11109.6656813,29047892376.0
2019-07-01 04:30:00+00:00,11137.7128537,29156228912.0
2019-07-01 04:45:00+00:00,11122.4046712,29170369106.0
2019-07-01 05:00:00+00:00,11061.7388889,28875063411.0
2019-07-01 05:15:00+00:00,11065.5513467,28952824231.0
2019-07-01 05:30:00+00:00,11110.0617418,29084465615.0
2019-07-01 05:45:00+00:00,11065.7485681,29061335869.0
2019-07-01 06:00:00+00:00,11069.101926,28972006740.0
2019-07-01 06:15:00+00:00,11066.0271936,29005115120.0
2019-07-01 06:30:00+00:00,11005.0765016,28904694372.0
2019-07-01 06:45:00+00:00,10951.0689943,28907530312.0
2019-07-01 07:00:00+00:00,10988.6304632,28617852073.0
2019-07-01 07:15:00+00:00,10960.6888539,28513240624.0
2019-07-01 07:30:00+00:00,10907.6614101,28515027345.0
2019-07-01 07:45:00+00:00,10938.9682369,28541645639.0
2019-07-01 08:00:00+00:00,11002.2244431,28469624555.0
2019-07-01 08:15:00+00:00,10965.3439735,28390374469.0
2019-07-01 08:30:00+00:00,11045.6312001,28696207347.0
2019-07-01 08:45:00+00:00,11092.0120622,28880865484.0
2019-07-01 09:00:00+00:00,11092.6970228,28799324869.0
2019-07-01 09:15:00+00:00,11075.2290375,28724373382.0
2019-07-01 09:30:00+00:00,11084.7715124,28741236796.0
2019-07-01 09:45:00+00:00,11105.9088053,28895229167.0
2019-07-01 10:00:00+00:00,11085.3997773,28550193584.0
2019-07-01 10:15:00+00:00,11025.2956939,28317573162.0
2019-07-01 10:30:00+00:00,10975.7140419,28245460701.0
2019-07-01 10:45:00+00:00,10923.9363593,28117217327.0
2019-07-01 11:00:00+00:00,10948.9641925,27953297806.0
2019-07-01 11:15:00+00:00,10967.3368617,28040514885.0
2019-07-01 11:30:00+00:00,10968.8792317,28060843512.0
2019-07-01 11:45:00+00:00,10989.4698365,28161504893.0
2019-07-01 12:00:00+00:00,10976.7485713,27956788896.0
2019-07-01 12:15:00+00:00,10809.8874812,27811278952.0
2019-07-01 12:30:00+00:00,10695.3439435,27923878103.0
2019-07-01 12:45:00+00:00,10669.0906173,28191065769.0
2019-07-01 13:00:00+00:00,10663.5145851,28073587589.0
2019-07-01 13:15:00+00:00,10687.0071937,28293640282.0
2019-07-01 13:30:00+00:00,10663.3402033,28211938400.0
2019-07-01 13:45:00+00:00,10605.6935088,27841277890.0
2019-07-01 14:00:00+00:00,10586.1533876,27487249866.0
2019-07-01 14:15:00+00:00,10613.7387654,27391242643.0
2019-07-01 14:30:00+00:00,10553.9868843,27316488870.0
2019-07-01 14:45:00+00:00,10451.4941397,27377731179.0
2019-07-01 15:00:00+00:00,10280.2576666,27421247036.0
2019-07-01 15:15:00+00:00,10242.0778084,27589193997.0
2019-07-01 15:30:00+00:00,10187.1384377,27920654950.0
2019-07-01 15:45:00+00:00,10345.9038614,28532993648.0
2019-07-01 16:00:00+00:00,10393.9157772,28366781193.0
2019-07-01 16:15:00+00:00,10432.0973612,28484456321.0
2019-07-01 16:30:00+00:00,10414.4207832,28484695631.0
2019-07-01 16:45:00+00:00,10310.9443491,28309374873.0
2019-07-01 17:00:00+00:00,10374.5717295,28342682752.0
2019-07-01 17:15:00+00:00,10294.874172,28290067106.0
2019-07-01 17:30:00+00:00,10257.0705813,28297587211.0
2019-07-01 17:45:00+00:00,10271.4672212,28386882191.0
2019-07-01 18:00:00+00:00,10288.1921333,28350608371.0
2019-07-01 18:15:00+00:00,10266.264262,28204334544.0
2019-07-01 18:30:00+00:00,10347.7100456,28617002783.0
2019-07-01 18:45:00+00:00,10330.4900542,28729068520.0
2019-07-01 19:00:00+00:00,10242.4992618,28493360022.0
2019-07-01 19:15:00+00:00,10168.0154959,28451396146.0
2019-07-01 19:30:00+00:00,10148.155593,28424209870.0
2019-07-01 19:45:00+00:00,10171.9606345,28533988882.0
2019-07-01 20:00:00+00:00,10350.007165,29134022232.0
2019-07-01 20:15:00+00:00,10361.0371058,29279008928.0
2019-07-01 20:30:00+00:00,10455.3012931,29590502719.0
2019-07-01 20:45:00+00:00,10514.6955517,29925683630.0
2019-07-01 21:00:00+00:00,10548.7089391,29979906356.0
2019-07-01 21:15:00+00:00,10500.464096,29941968411.0
2019-07-01 21:30:00+00:00,10557.0774068,30115091068.0
2019-07-01 21:45:00+00:00,10595.5254199,30294443319.0
2019-07-01 22:00:00+00:00,10562.0470393,30005031782.0
2019-07-01 22:15:00+00:00,10486.8651807,29906247414.0
2019-07-01 22:30:00+00:00,10510.0873768,29875707353.0
2019-07-01 22:45:00+00:00,10496.2597366,29728667774.0
2019-07-01 23:00:00+00:00,10549.7674783,29546395556.0
2019-07-01 23:15:00+00:00,10582.196921,29591132712.0
2019-07-01 23:30:00+00:00,10587.5322398,29639952470.0
2019-07-01 23:45:00+00:00,10583.1345195,29378589324.0
2019-07-02 00:00:00+00:00,10647.721457,29177693089.0
2019-07-02 00:15:00+00:00,10562.8799324,28969651408.0
2019-07-02 00:30:00+00:00,10508.3068377,28862844003.0
2019-07-02 00:45:00+00:00,10443.3591426,28786977129.0
2019-07-02 01:00:00+00:00,10399.2274894,28482925059.0
2019-07-02 01:15:00+00:00,10369.3410353,28463748865.0
2019-07-02 01:30:00+00:00,10322.0847985,28422594094.0
2019-07-02 01:45:00+00:00,10260.2495268,28325145272.0
2019-07-02 02:00:00+00:00,10323.1007092,28188249612.0
2019-07-02 02:15:00+00:00,10329.8548479,28142690771.0
2019-07-02 02:30:00+00:00,10330.1019353,28196881289.0
2019-07-02 02:45:00+00:00,10295.9054796,28138773829.0
2019-07-02 03:00:00+00:00,10287.8847036,27888697804.0
2019-07-02 03:15:00+00:00,10315.5988071,27951595775.0
2019-07-02 03:30:00+00:00,10321.3826581,27953193261.0
2019-07-02 03:45:00+00:00,10320.343949,27953837512.0
2019-07-02 04:00:00+00:00,10290.5733519,27724882051.0
2019-07-02 04:15:00+00:00,10088.1626617,27648357495.0
2019-07-02 04:30:00+00:00,9925.99390912,27925119478.0
2019-07-02 04:45:00+00:00,9934.86052919,28220064059.0
2019-07-02 05:00:00+00:00,9884.8578265,28099110403.0
2019-07-02 05:15:00+00:00,9882.43987574,28322556666.0
2019-07-02 05:30:00+00:00,9840.43169671,28364202511.0
2019-07-02 05:45:00+00:00,9823.79224336,28563143461.0
2019-07-02 06:00:00+00:00,9788.26502511,28478156305.0
2019-07-02 06:15:00+00:00,9872.19420922,28884675008.0
2019-07-02 06:30:00+00:00,9836.59733116,28891122120.0
2019-07-02 06:45:00+00:00,9810.84018736,28884317259.0
2019-07-02 07:00:00+00:00,9854.6827827,28893976534.0
2019-07-02 07:15:00+00:00,9879.93895048,29043640188.0
2019-07-02 07:30:00+00:00,9892.27436191,29077958809.0
2019-07-02 07:45:00+00:00,9878.00723584,29053405806.0
2019-07-02 08:00:00+00:00,9871.96478458,28929486749.0
2019-07-02 08:15:00+00:00,9900.05855595,29031808034.0
2019-07-02 08:30:00+00:00,10159.4376549,29792659193.0
2019-07-02 08:45:00+00:00,10237.0254782,30194542891.0
2019-07-02 09:00:00+00:00,10278.6090281,30303688683.0
2019-07-02 09:15:00+00:00,10247.7503173,30297964002.0
2019-07-02 09:30:00+00:00,10212.186092,30324520212.0
2019-07-02 09:45:00+00:00,10179.5544414,30354907418.0
2019-07-02 10:00:00+00:00,10202.2365272,30330181756.0
2019-07-02 10:15:00+00:00,10164.1288127,30226599478.0
2019-07-02 10:30:00+00:00,10053.8077957,30131218079.0
2019-07-02 10:45:00+00:00,10081.198946,30191860407.0
2019-07-02 11:00:00+00:00,9879.48605815,29861082245.0
2019-07-02 11:15:00+00:00,9844.66616559,29988565596.0
2019-07-02 11:30:00+00:00,9820.96129364,30203164383.0
2019-07-02 11:45:00+00:00,10027.0230692,31169957917.0
2019-07-02 12:00:00+00:00,10022.2740592,31107253634.0
2019-07-02 12:15:00+00:00,10091.6217627,31381572163.0
2019-07-02 12:30:00+00:00,10123.6322237,31405727187.0
2019-07-02 12:45:00+00:00,10061.1223036,31198457254.0
2019-07-02 13:00:00+00:00,10064.1436284,31018422309.0
2019-07-02 13:15:00+00:00,9986.69137037,30898707408.0
2019-07-02 13:30:00+00:00,9914.40763303,30789943425.0
2019-07-02 13:45:00+00:00,9936.43733423,30831508850.0
2019-07-02 14:00:00+00:00,9987.84219046,30630005745.0
2019-07-02 14:15:00+00:00,10025.0900554,30803291171.0
2019-07-02 14:30:00+00:00,10377.788865,31940803715.0
2019-07-02 14:45:00+00:00,10454.3216474,32140175861.0
2019-07-02 15:00:00+00:00,10462.6310654,31561123591.0
2019-07-02 15:15:00+00:00,10435.6552292,31446871710.0
2019-07-02 15:30:00+00:00,10490.9423427,31358224566.0
2019-07-02 15:45:00+00:00,10540.3590769,31254307386.0
2019-07-02 16:00:00+00:00,10528.0284198,30924200572.0
2019-07-02 16:15:00+00:00,10504.3425269,30897254542.0
2019-07-02 16:30:00+00:00,10494.029089,30891550480.0
2019-07-02 16:45:00+00:00,10500.6945095,30867743012.0
2019-07-02 17:00:00+00:00,10575.3037687,30748343694.0
2019-07-02 17:15:00+00:00,10606.7893835,30910952530.0
2019-07-02 17:30:00+00:00,10694.2316691,31146097257.0
2019-07-02 17:45:00+00:00,10714.2393965,31309649947.0
2019-07-02 18:00:00+00:00,10693.2831654,31204903754.0
2019-07-02 18:15:00+00:00,10634.7264808,31142047928.0
2019-07-02 18:30:00+00:00,10659.5080056,31225380377.0
2019-07-02 18:45:00+00:00,10667.1872999,31280853023.0
2019-07-02 19:00:00+00:00,10720.7080076,31193750967.0
2019-07-02 19:15:00+00:00,10821.4699298,31471243957.0
