Date,Price,volume,price_eth
2019-10-14 00:00:00+00:00,8299.50983012,13685000937.0,181.662271832
2019-10-14 00:15:00+00:00,8300.69294839,13721955855.0,181.762629462
2019-10-14 00:30:00+00:00,8307.47674232,13774082048.0,181.931399629
2019-10-14 00:45:00+00:00,8307.55997962,13792734579.0,181.997262715
2019-10-14 01:00:00+00:00,8309.78464072,13730571521.0,182.078160546
2019-10-14 01:15:00+00:00,8313.98422291,13733504435.0,182.200156528
2019-10-14 01:30:00+00:00,8312.19444468,13747288931.0,182.637884238
2019-10-14 01:45:00+00:00,8320.83840891,13805743342.0,182.897833192
2019-10-14 02:00:00+00:00,8321.33629756,13797439451.0,183.199582381
2019-10-14 02:15:00+00:00,8331.86966735,13885458617.0,183.249536223
2019-10-14 02:30:00+00:00,8325.62484941,13939537003.0,182.979895741
2019-10-14 02:45:00+00:00,8342.62776152,14019320757.0,183.652984005
2019-10-14 03:00:00+00:00,8334.6442067,13990721050.0,183.491938346
2019-10-14 03:15:00+00:00,8339.84037646,14012540293.0,183.554161239
2019-10-14 03:30:00+00:00,8336.87246046,14049079886.0,183.37565847
2019-10-14 03:45:00+00:00,8342.5320578,14096644153.0,183.426518353
2019-10-14 04:00:00+00:00,8333.81192287,14022231468.0,183.040689944
2019-10-14 04:15:00+00:00,8332.9078162,14062607045.0,183.255648883
2019-10-14 04:30:00+00:00,8331.28674064,14099798062.0,183.335933253
2019-10-14 04:45:00+00:00,8332.79477707,14139463972.0,183.48828995
2019-10-14 05:00:00+00:00,8330.69402284,14097664399.0,183.247008613
2019-10-14 05:15:00+00:00,8338.64633217,14190392316.0,183.800479123
2019-10-14 05:30:00+00:00,8355.70780754,14345033319.0,184.057665607
2019-10-14 05:45:00+00:00,8356.03877972,14429098034.0,184.063347311
2019-10-14 06:00:00+00:00,8356.47848151,14427113040.0,184.276860388
2019-10-14 06:15:00+00:00,8353.40068696,14500754429.0,184.070160434
2019-10-14 06:30:00+00:00,8350.13335279,14542234885.0,183.866288143
2019-10-14 06:45:00+00:00,8356.50791014,14589016037.0,184.07507582
2019-10-14 07:00:00+00:00,8355.21082571,14560560531.0,184.169444402
2019-10-14 07:15:00+00:00,8352.85015173,14585550304.0,183.973629935
2019-10-14 07:30:00+00:00,8339.23552099,14663169142.0,183.82241477
2019-10-14 07:45:00+00:00,8346.48296781,14751339061.0,183.811140437
2019-10-14 08:00:00+00:00,8355.89755279,14780829734.0,184.08119029
2019-10-14 08:15:00+00:00,8352.03639106,14837960378.0,184.206505276
2019-10-14 08:30:00+00:00,8347.70328296,14883843130.0,184.047356075
2019-10-14 08:45:00+00:00,8347.678851,14934235501.0,184.214171373
2019-10-14 09:00:00+00:00,8354.57201887,14923218756.0,184.419265857
2019-10-14 09:15:00+00:00,8345.21418848,14961189038.0,184.233953521
2019-10-14 09:30:00+00:00,8343.52189332,15006882454.0,183.886308818
2019-10-14 09:45:00+00:00,8340.73722046,15043467070.0,183.919402481
2019-10-14 10:00:00+00:00,8338.95429522,14996581672.0,183.750939522
2019-10-14 10:15:00+00:00,8348.46007428,15063823302.0,184.210283492
2019-10-14 10:30:00+00:00,8347.26784564,15103383340.0,183.904678433
2019-10-14 10:45:00+00:00,8347.96099348,15169366125.0,183.773609738
2019-10-14 11:00:00+00:00,8343.8211807,15088792699.0,183.710879749
2019-10-14 11:15:00+00:00,8338.89285582,15118672349.0,183.58413972
2019-10-14 11:30:00+00:00,8340.71870016,15151512721.0,183.667974169
2019-10-14 11:45:00+00:00,8334.62736706,15157838978.0,183.62696346
2019-10-14 12:00:00+00:00,8318.48600706,15094463623.0,183.119853433
2019-10-14 12:15:00+00:00,8308.73061462,15178725074.0,183.047746195
2019-10-14 12:30:00+00:00,8315.84730957,15198318406.0,183.331239466
2019-10-14 12:45:00+00:00,8306.88577005,15137163599.0,183.292972457
2019-10-14 13:00:00+00:00,8310.87824542,15036484237.0,183.438612156
2019-10-14 13:15:00+00:00,8319.40263767,15087149294.0,183.856438181
2019-10-14 13:30:00+00:00,8317.32504288,15090517843.0,183.768026113
2019-10-14 13:45:00+00:00,8319.51525857,15083597861.0,183.859338865
2019-10-14 14:00:00+00:00,8320.78519083,14952891246.0,183.66371948
2019-10-14 14:15:00+00:00,8319.95460522,14973659222.0,183.701206497
2019-10-14 14:30:00+00:00,8319.61138606,14978366293.0,183.648777895
2019-10-14 14:45:00+00:00,8313.71413984,14987992227.0,183.427156852
2019-10-14 15:00:00+00:00,8312.00687937,14916130345.0,183.333613355
2019-10-14 15:15:00+00:00,8319.24103425,14974359101.0,183.326132522
